datetime,precipitation,cloud_cover,sunshine,temperature,relative_humidity,price,nuclear,hydro_run_of_river,biomass,fossil_brown_coal_/_lignite,fossil_hard_coal,fossil_oil,fossil_coal_derived_gas,fossil_gas,geothermal,hydro_water_reservoir,hydro_pumped_storage,others,waste,wind_offshore,wind_onshore,solar,load,residual_load,renewable_share_of_load,renewable_share_of_generation,austria_cbet,belgium_cbet,czech_republic_cbet,denmark_cbet,france_cbet,luxembourg_cbet,netherlands_cbet,norway_cbet,poland_cbet,sweden_cbet,switzerland_cbet,sum_cbet
2024-01-01 00:00:00+00:00,0.0,96.75,0.0,6.25,77.75,0.01,,2370.4,4041.2,3332.3,1548.2,398.1,412.0,2398.9,20.2,223.0,451.6,152.4,798.8,5366.0,29023.9,0.0,38408.0,4018.1,107.9,82.0,-1.608,-1.0,-0.826,-3.5,-0.732,-0.186,-0.309,-1.4,-0.773,-0.519,-0.796,-11.65
2024-01-01 01:00:00+00:00,0.0,100.0,0.0,6.125,77.25,0.0,,2371.4,4011.2,3354.8,1539.4,398.3,423.0,2425.0,20.4,208.4,379.0,152.3,797.2,4611.7,28899.0,0.0,37307.9,3797.3,108.6,81.7,-1.022,-1.0,-0.894,-3.458,-1.214,-0.182,-0.157,-1.4,-0.847,-0.519,-0.8,-11.493
2024-01-01 02:00:00+00:00,0.25,81.0,0.0,5.575,81.5,-0.01,,2344.2,4013.5,3353.9,1541.9,398.1,423.9,2426.8,20.3,203.6,164.8,152.3,804.3,4584.1,28411.8,0.0,36984.6,3988.6,108.0,81.8,-0.817,-0.663,-0.607,-3.398,-1.9,-0.184,0.582,-1.4,-0.915,-0.519,-0.794,-10.616
2024-01-01 03:00:00+00:00,0.15,56.25,0.0,5.75,79.75,-0.03,,2347.4,4044.1,3359.3,1542.8,398.4,398.6,2429.4,19.5,203.1,159.8,152.4,798.5,4566.2,28552.9,2.5,37366.9,4245.3,107.4,81.9,-0.566,-0.643,-0.737,-3.0,-2.9,-0.194,0.23,-1.4,-0.896,-0.519,-0.8,-11.426
2024-01-01 04:00:00+00:00,0.0,74.75,0.0,6.15,77.25,-0.02,,2333.7,4104.8,3384.7,1550.7,397.8,401.0,2445.2,19.2,135.8,144.3,152.4,799.8,4496.3,28786.7,2.7,36592.6,3306.9,110.0,81.9,-0.811,-0.998,-0.654,-3.09,-0.548,-0.194,-0.857,-1.4,-0.772,-0.519,-0.799,-10.642
2024-01-01 05:00:00+00:00,0.0,96.75,0.0,6.574999999999999,74.75,-0.05,,2335.0,4185.7,3407.1,1561.4,397.9,375.9,2427.7,19.3,156.1,146.4,152.2,796.6,3963.3,28777.3,3.0,37000.4,4256.8,107.6,81.8,-1.329,-1.0,-0.846,-3.269,-1.295,-0.205,-0.185,-1.4,-0.839,-0.519,-0.8,-11.687
2024-01-01 06:00:00+00:00,0.0,93.5,0.0,6.55,75.0,-0.02,,2343.1,4309.1,3366.4,1556.7,398.4,367.0,2424.4,19.2,113.8,13.2,152.3,805.0,3930.9,29824.4,9.6,37688.2,3923.2,108.6,82.5,-1.22,-0.942,-0.543,-3.07,-1.442,-0.211,-0.506,-1.4,-0.799,-0.519,-0.794,-11.447
2024-01-01 07:00:00+00:00,0.0,78.0,4.75,6.5,77.25,0.0,,2352.2,4343.7,3385.6,1534.4,398.2,374.2,2393.2,19.4,141.2,143.5,152.2,768.5,3412.6,29984.5,1874.6,39273.0,4001.4,108.2,82.9,-1.487,-0.377,-0.821,-3.495,-0.111,-0.221,-0.872,-1.4,-0.912,-0.519,-0.792,-11.007
2024-01-01 08:00:00+00:00,0.0,71.75,15.0,6.7,75.25,0.04,,2392.9,4261.6,3413.2,1546.5,398.0,429.5,2403.1,19.2,140.5,65.3,152.3,802.1,3167.7,29945.9,5134.2,41318.7,3070.9,110.0,83.7,-2.073,-0.443,-0.767,-3.5,-0.455,-0.255,-0.724,-1.4,-0.982,-0.519,-0.799,-11.916
2024-01-01 09:00:00+00:00,0.55,71.75,15.0,6.95,76.75,0.06,,2463.9,4207.6,3359.6,1599.2,397.8,445.1,2343.5,18.9,162.9,114.3,152.3,806.7,3494.9,29522.5,7531.1,44046.5,3498.1,108.5,84.4,-1.662,-0.406,-0.868,-3.5,-0.814,-0.27,-1.019,-1.4,-1.116,-0.519,-0.721,-12.295
2024-01-01 10:00:00+00:00,0.075,96.75,4.0,7.5,74.5,0.54,,2467.6,4143.3,3346.3,1612.1,398.4,468.2,2367.4,18.8,137.8,150.6,152.2,803.2,3361.5,29950.9,7862.3,45721.1,4546.4,105.7,84.4,-1.01,-0.745,-0.517,-3.5,0.278,-0.275,-1.116,-1.4,-1.149,-0.519,-0.724,-10.676
2024-01-01 11:00:00+00:00,0.0,93.5,9.5,7.6,74.25,2.24,,2356.6,4133.8,3344.4,1615.4,398.8,442.4,2345.9,18.7,137.4,150.1,152.2,802.0,3333.5,29476.1,6746.5,45413.9,5857.9,102.6,84.0,-1.526,-0.734,-0.104,-3.5,0.861,-0.272,-0.295,-1.4,-1.319,-0.519,-0.674,-9.483
2024-01-01 12:00:00+00:00,0.05,90.5,13.0,7.575,75.5,1.96,,2347.4,4135.0,3494.5,1613.9,398.4,406.7,2350.4,18.9,43.9,30.4,152.2,801.8,3158.8,28404.4,5073.8,45197.8,8560.7,96.4,83.1,-1.49,-0.85,-0.797,-3.5,2.198,-0.284,-0.317,-1.4,-1.425,-0.519,-0.735,-9.119
2024-01-01 13:00:00+00:00,0.025,93.75,14.0,7.825,72.75,1.04,,2355.1,4244.3,3497.1,1634.7,397.7,409.9,2429.9,18.8,49.2,353.1,152.5,785.8,3592.4,27456.4,2302.4,45010.1,11659.0,89.7,81.3,-0.76,0.927,-0.604,-3.5,2.733,-0.305,-1.405,-1.4,-0.965,-0.519,-0.364,-6.161
2024-01-01 14:00:00+00:00,0.35,96.75,4.75,7.375,74.5,3.66,,2356.7,4402.1,3484.1,1728.3,398.4,375.8,2837.0,18.9,48.1,466.2,171.0,793.2,4122.8,26692.6,238.8,45616.2,14561.9,83.9,79.5,-0.498,0.981,-0.08,-3.5,3.106,-0.306,-1.676,-1.4,-0.836,-0.519,0.344,-4.383
2024-01-01 15:00:00+00:00,0.0,93.5,0.0,7.0,78.0,43.06,,2480.2,4575.7,3627.3,1822.9,398.4,390.9,3078.2,19.1,41.8,2239.3,182.3,807.7,4461.9,27602.8,4.3,49669.1,17600.1,79.7,76.5,-0.441,1.0,-0.069,-3.5,1.698,-0.338,-1.177,-1.4,-0.819,-0.519,1.032,-4.533
2024-01-01 16:00:00+00:00,0.025,96.75,0.0,6.6,79.25,49.93,,2555.7,4619.5,3661.7,1882.4,398.4,422.9,3144.2,19.0,74.3,4295.0,177.0,805.0,4679.7,27100.5,7.1,50683.1,18895.8,77.8,73.2,0.17,0.78,0.025,-3.5,1.08,-0.352,-2.383,-1.4,-0.788,-0.519,1.175,-5.711
2024-01-01 17:00:00+00:00,0.0,96.75,0.0,6.525,80.75,58.0,,2522.0,4622.5,3625.1,1875.2,398.4,416.7,3108.8,19.0,73.7,4028.1,173.7,779.6,4533.6,26110.9,5.6,49552.4,18902.3,77.2,73.2,0.63,-0.089,0.154,-3.5,2.448,-0.34,-1.635,-1.4,-0.816,0.0,0.165,-4.382
2024-01-01 18:00:00+00:00,0.05,93.5,0.0,6.2250000000000005,82.25,54.25,,2524.2,4515.0,3726.4,1833.6,398.4,428.9,2833.5,19.2,74.3,1765.4,150.2,801.8,4678.6,25548.3,4.1,48230.6,17999.6,78.3,76.6,-0.352,0.954,-0.084,-3.43,2.957,-0.314,-2.094,-1.4,-0.756,0.0,1.056,-3.461
2024-01-01 19:00:00+00:00,0.025,93.5,0.0,6.025,82.25,48.01,,2389.9,4406.5,3604.4,1813.9,398.1,432.5,2856.2,19.4,74.0,1038.8,150.4,803.8,4702.4,24325.6,3.3,45991.6,16960.3,78.9,77.2,-0.244,0.761,0.148,-3.457,2.951,-0.288,-1.716,-1.4,-0.685,-0.101,0.396,-3.635
2024-01-01 20:00:00+00:00,0.025,96.75,0.0,5.85,82.0,42.95,,2377.3,4307.0,3598.6,1736.3,398.4,407.7,2713.6,20.2,85.9,867.4,150.6,817.1,4701.3,23001.6,0.0,44576.2,16873.2,78.3,77.2,0.012,0.976,0.169,-3.476,2.734,-0.306,-0.517,-1.4,-0.366,0.081,0.315,-1.778
2024-01-01 21:00:00+00:00,0.0,84.25,0.0,5.5,83.25,47.09,,2384.0,4198.5,3570.8,1565.0,398.4,432.0,2733.9,20.7,96.6,535.8,150.6,851.8,3927.2,21835.1,0.0,42101.3,16338.9,78.1,77.0,0.115,1.0,0.218,-2.284,2.791,-0.264,-1.387,-1.4,0.02,-0.519,-0.153,-1.863
2024-01-01 22:00:00+00:00,0.0,81.0,0.0,5.175,84.5,35.55,,2337.0,4081.8,3455.5,1508.1,393.8,635.5,2845.3,21.1,79.9,239.2,151.1,847.0,3498.0,20836.5,0.0,39286.7,14952.2,79.6,76.4,-0.814,0.999,-0.07,-2.769,3.901,-0.244,-0.396,-1.4,-0.376,-0.519,-0.364,-2.05
2024-01-01 23:00:00+00:00,0.075,96.75,0.0,4.825,86.75,30.59,,2337.0,4033.1,3445.3,1493.3,393.8,465.7,2663.2,21.1,105.9,0.5,151.0,834.4,3766.7,19932.3,0.0,37287.3,13588.4,82.0,77.2,-1.111,0.998,-0.497,-2.932,4.553,-0.225,0.014,-1.4,-0.624,-0.519,0.022,-1.721
2024-01-02 00:00:00+00:00,0.25,96.75,0.0,4.775,85.0,20.07,,2360.1,4013.0,3412.9,1481.9,393.8,460.7,2685.2,21.2,200.1,197.2,151.0,823.2,3788.9,19287.8,0.0,37432.8,14356.2,80.3,76.5,-1.117,1.0,-0.399,-3.025,3.202,-0.213,0.347,-1.4,-0.58,-0.609,0.568,-2.226
2024-01-02 01:00:00+00:00,0.7,90.25,0.0,4.75,84.75,31.03,,2331.4,4016.5,3407.6,1605.7,393.1,459.1,2744.4,21.1,53.7,24.3,151.0,822.6,3680.4,20175.0,0.0,36951.1,13095.8,83.0,76.9,-1.435,0.991,-0.669,-3.067,3.653,-0.21,0.753,-1.4,-0.773,-0.615,0.69,-2.082
2024-01-02 02:00:00+00:00,0.825,96.75,0.0,4.475,84.5,18.39,,2319.3,4021.4,3394.8,1614.0,393.4,439.5,2818.8,20.8,63.3,73.1,151.1,803.1,4565.4,21541.4,0.0,38821.8,12715.0,84.8,78.0,-1.419,1.0,-1.065,-2.764,3.955,-0.222,0.868,-1.4,-1.015,-0.615,-0.228,-2.903
2024-01-02 03:00:00+00:00,0.65,100.0,0.0,4.35,85.0,11.08,,2344.2,4051.6,3413.9,1655.9,393.5,460.9,3037.1,20.2,72.0,152.5,150.8,807.6,5032.0,23700.4,2.4,41162.7,12427.8,86.5,78.6,-1.852,1.0,-1.433,-2.502,4.18,-0.258,0.611,-1.4,-1.163,-0.615,-0.581,-4.014
2024-01-02 04:00:00+00:00,0.675,93.5,0.0,4.575,83.5,13.78,,2309.6,4164.9,3370.2,1753.3,393.8,496.8,3439.8,19.6,54.0,181.8,172.6,808.5,5215.3,26978.0,2.8,46016.6,13820.5,85.0,79.3,-1.207,1.0,-1.074,-2.572,3.789,-0.302,-0.399,-1.4,-1.025,-0.549,-0.062,-3.8
2024-01-02 05:00:00+00:00,0.55,93.75,0.0,5.075,82.0,47.63,,2335.2,4338.2,3295.9,1804.5,393.8,473.0,3953.4,19.4,61.6,632.1,172.6,808.0,5176.3,28832.3,2.6,50986.6,16975.4,80.7,78.7,-1.022,0.956,-1.13,-2.421,3.546,-0.345,-0.03,-0.952,-1.177,0.0,-0.411,-2.987
2024-01-02 06:00:00+00:00,0.05,93.5,0.0,5.825,82.75,58.1,,2364.9,4451.7,3312.8,1881.2,393.0,477.3,4552.4,19.3,91.0,1021.6,216.8,808.6,5192.3,30152.8,3.8,55091.9,19743.1,77.4,77.7,-0.972,0.829,-1.178,-2.47,3.881,-0.39,-0.44,-0.56,-1.334,0.0,-0.495,-3.131
2024-01-02 07:00:00+00:00,0.05,87.25,0.0,6.25,80.25,65.67,,2379.8,4516.4,3528.1,1910.4,393.4,504.0,4980.8,19.0,134.9,2273.0,233.8,800.0,5187.9,30203.4,239.3,57140.5,21509.9,75.4,75.1,-0.647,0.774,-1.176,-2.268,3.893,-0.401,-1.728,-0.579,-1.392,0.0,-0.012,-3.536
2024-01-02 08:00:00+00:00,0.325,90.25,0.0,6.525,81.25,64.73,,2374.1,4520.8,3851.3,1914.2,396.2,504.3,5108.5,18.7,148.1,1473.4,269.4,800.6,5179.3,30355.9,1034.6,58928.8,22358.9,74.7,76.0,-0.592,0.583,-1.081,-1.498,4.162,-0.427,-1.596,0.005,-1.385,0.0,0.428,-1.402
2024-01-02 09:00:00+00:00,0.275,96.75,0.0,7.0,82.25,68.98,,2372.5,4475.7,4235.0,1930.8,396.1,479.3,5154.1,18.5,90.0,918.4,279.9,799.8,4917.0,29159.5,1849.6,60501.5,24575.4,71.5,75.8,-0.353,0.981,-1.008,-0.982,4.067,-0.443,-1.618,0.102,-1.409,0.0,0.834,0.172
2024-01-02 10:00:00+00:00,0.2,93.5,0.0,7.725,82.0,73.54,,2431.7,4452.9,4664.6,1947.2,395.9,494.7,5198.0,18.3,366.9,2714.7,282.1,758.0,3785.0,27575.2,2441.0,61305.8,27504.6,67.6,72.0,-0.247,0.987,-0.983,0.236,3.683,-0.445,-2.382,0.083,-1.44,0.0,1.32,0.812
2024-01-02 11:00:00+00:00,0.425,96.75,0.0,7.65,84.0,78.16,,2388.7,4387.0,4607.6,1995.5,396.9,516.9,5259.0,17.9,135.4,2562.1,281.9,801.0,3781.3,27098.7,2506.8,61215.5,27828.7,66.5,71.7,-0.225,0.993,-1.061,1.091,4.013,-0.43,-1.582,0.265,-1.401,0.0,1.197,2.861
2024-01-02 12:00:00+00:00,0.65,96.75,0.0,7.6,85.0,78.87,,2390.9,4379.0,4880.2,1939.0,395.3,472.0,5239.8,16.2,94.5,2886.4,281.6,780.1,3220.6,26722.1,1581.8,59647.3,28122.9,65.0,70.1,-0.752,0.988,-1.149,1.247,4.013,-0.42,-1.589,0.098,-1.41,0.0,1.11,2.135
2024-01-02 13:00:00+00:00,0.75,100.0,0.0,7.6,86.25,79.24,,2528.2,4467.0,4707.6,1932.7,394.1,476.8,5299.0,16.0,118.2,3779.0,281.2,760.6,3306.8,26448.4,608.1,59927.1,29563.7,63.2,68.7,-0.95,1.0,-1.288,1.402,3.571,-0.413,-1.064,0.372,-1.35,0.0,0.806,2.087
2024-01-02 14:00:00+00:00,0.325,96.75,0.0,7.825,85.25,79.96,,2514.7,4627.6,4633.6,1924.4,395.0,490.3,5534.8,16.2,104.0,4622.6,281.2,805.3,3383.2,27615.8,27.4,60720.8,29694.4,63.7,67.9,-1.376,1.0,-1.313,1.247,2.61,-0.418,-1.313,0.235,-1.274,0.132,0.778,0.309
2024-01-02 15:00:00+00:00,0.275,96.75,0.0,7.725,86.5,83.46,,2543.2,4711.1,4571.5,1946.3,395.3,497.6,5497.2,16.2,99.8,4325.5,281.3,817.9,4602.9,29534.3,5.0,62869.5,28727.2,66.6,70.0,-1.532,0.947,-1.48,1.229,3.183,-0.452,-0.68,-0.153,-1.327,0.0,0.478,0.213
2024-01-02 16:00:00+00:00,1.075,96.75,0.0,7.574999999999999,90.5,80.92,,2470.4,4713.2,4692.9,1944.8,395.3,530.4,5440.6,17.3,137.7,3354.4,280.7,824.4,5789.2,31281.4,6.0,63482.3,26405.7,70.6,72.4,-1.118,0.719,-1.109,0.62,3.146,-0.448,-1.684,-0.594,-1.305,0.0,0.114,-1.658
2024-01-02 17:00:00+00:00,1.375,96.75,0.0,7.875,89.0,74.95,,2388.7,4657.4,4275.2,1872.2,395.3,518.6,5161.0,18.0,151.0,2939.5,270.0,840.9,6349.7,33487.5,3.5,62154.4,22313.6,76.4,74.9,-1.046,-0.004,-1.127,-2.24,4.171,-0.428,-1.0,-1.19,-1.39,0.0,-0.79,-5.045
2024-01-02 18:00:00+00:00,0.5,96.75,0.0,8.425,85.75,63.18,,2351.5,4485.3,3816.2,1848.7,395.3,489.6,4522.8,18.3,159.7,1969.5,259.4,853.6,6444.5,34911.9,3.1,59484.4,18125.0,82.0,78.0,-1.69,-0.973,-1.467,-1.816,3.426,-0.386,-0.445,-1.4,-1.412,0.0,-0.799,-6.963
2024-01-02 19:00:00+00:00,0.975,90.25,0.0,8.625,86.0,57.11,,2330.7,4370.8,3479.8,1820.6,395.3,467.5,4161.8,18.6,162.7,1265.7,234.6,849.2,6416.7,36319.6,3.2,56050.1,13310.5,89.3,80.3,-2.586,-0.927,-1.801,-2.941,3.245,-0.347,-0.293,-1.4,-1.318,-0.27,-0.8,-9.436
2024-01-02 20:00:00+00:00,0.95,90.25,0.0,9.0,85.0,46.89,,2325.9,4271.0,3457.9,1769.3,395.3,455.3,3479.6,18.8,129.7,1002.9,203.0,838.1,6173.3,36127.8,0.0,53405.6,11104.6,92.6,81.5,-2.965,-0.616,-1.745,-2.691,2.433,-0.343,-0.539,-1.4,-1.223,-0.212,-0.791,-10.091
2024-01-02 21:00:00+00:00,1.425,96.75,0.0,9.45,83.75,40.0,,2344.1,4177.5,3670.2,1740.1,395.3,449.3,3118.9,18.4,160.8,529.5,180.7,837.5,5817.9,36971.9,0.0,50269.5,7479.7,99.2,82.6,-2.6,-0.683,-1.412,-3.12,0.467,-0.304,-1.12,-1.4,-0.971,-0.519,-0.8,-12.463
2024-01-02 22:00:00+00:00,0.875,96.75,0.0,9.625,82.75,7.43,,2326.0,4076.5,3497.7,1758.8,398.1,655.5,3135.1,18.5,94.5,156.0,157.4,1095.5,4455.2,36047.3,0.0,47164.9,6662.4,100.8,82.1,-2.501,-0.648,-1.413,-3.249,1.827,-0.286,-0.877,-1.4,-1.184,-0.519,-0.739,-10.989
2024-01-02 23:00:00+00:00,0.375,96.75,0.0,9.7,81.25,-0.08,,2286.7,4028.8,3393.8,1710.8,398.1,469.1,2854.0,18.4,65.1,0.6000000000000001,150.9,1093.2,3402.8,36430.7,0.0,44813.3,4979.8,104.3,83.0,-2.424,-0.692,-1.597,-3.26,2.318,-0.266,-0.579,-1.4,-1.238,-0.519,-0.726,-10.383
2024-01-03 00:00:00+00:00,0.35,81.25,0.0,9.85,78.75,-1.23,,2292.7,3998.5,3401.9,1691.2,398.1,447.3,2982.8,18.3,71.8,67.4,151.0,1097.0,3058.1,36264.7,0.0,43475.7,4153.0,106.3,82.6,-2.076,-0.96,-1.413,-3.26,0.83,-0.252,-0.685,-1.4,-1.163,-0.519,-0.798,-11.697
2024-01-03 01:00:00+00:00,0.025,74.75,0.0,9.675,79.0,-1.3,,2272.0,3988.7,3364.4,1691.6,398.1,445.3,2932.2,18.3,122.3,17.1,151.1,1090.7,3112.3,36880.5,0.0,43679.7,3686.9,107.4,83.1,-1.909,-0.421,-1.233,-3.263,0.821,-0.252,-0.823,-1.4,-1.144,-0.519,-0.798,-10.942
2024-01-03 02:00:00+00:00,0.425,77.75,0.0,9.375,81.25,-1.31,,2260.5,3998.7,3371.4,1718.3,398.1,444.8,2917.8,18.2,145.4,9.7,151.0,1055.4,2725.9,37124.2,0.0,44349.7,4499.7,105.5,83.0,-2.091,-0.401,-1.494,-3.26,1.002,-0.263,-0.588,-1.4,-1.205,-0.519,-0.799,-11.018
2024-01-03 03:00:00+00:00,0.35,78.0,0.0,9.075,81.25,-1.31,,2269.8,4029.6,3343.0,1747.2,397.9,457.2,3050.9,17.8,150.9,12.6,150.7,1049.9,3202.2,37501.3,2.5,46824.4,6118.4,101.8,83.1,-2.208,-0.618,-1.686,-2.998,3.237,-0.291,0.024,-1.4,-1.271,-0.519,-0.781,-8.511
2024-01-03 04:00:00+00:00,0.625,71.75,0.0,9.125,80.5,-1.38,,2275.7,4150.0,3409.9,1833.9,398.1,500.4,3367.8,17.4,71.3,0.4,150.5,1062.7,5012.2,40439.7,3.4,52304.6,6849.3,100.3,83.7,-2.575,-0.515,-2.063,-2.761,2.494,-0.301,-0.389,-1.4,-1.453,-0.519,-0.798,-10.28
2024-01-03 05:00:00+00:00,0.875,100.0,0.0,9.125,81.25,1.09,,2269.2,4286.6,3374.5,1971.8,398.1,465.8,3789.9,17.8,95.0,148.0,172.9,1061.3,5146.4,42076.3,2.7,56588.4,9363.0,96.1,83.3,-1.933,-0.384,-1.876,-2.489,1.697,-0.363,-0.814,-1.4,-1.35,-0.519,-0.764,-10.195
2024-01-03 06:00:00+00:00,0.525,100.0,0.0,9.35,79.25,40.59,,2276.4,4443.8,3371.4,2002.0,398.1,459.4,4227.7,15.8,104.9,669.6,192.0,1070.9,5159.5,42099.0,11.0,60398.9,13129.4,90.4,82.1,-2.059,-0.512,-1.872,-2.793,2.074,-0.404,-0.74,-1.4,-1.351,-0.519,-0.786,-10.362
2024-01-03 07:00:00+00:00,0.2249999999999999,96.75,0.75,9.375,79.0,59.61,,2266.9,4476.6,3570.9,2000.8,398.1,476.7,4658.4,15.9,69.3,1138.8,217.7,1005.3,5267.5,40961.1,1287.6,61767.0,14250.8,88.8,80.8,-2.313,-0.824,-2.016,-3.027,3.192,-0.418,-1.0,-1.4,-1.348,-0.519,-0.726,-10.399
2024-01-03 08:00:00+00:00,0.175,93.5,4.0,9.65,75.5,60.61,,2264.3,4400.2,3520.9,2005.3,397.4,454.0,4576.7,15.6,198.2,1092.5,233.5,1069.3,5253.2,41040.1,4063.9,62737.6,12380.4,92.0,81.8,-2.373,-0.784,-1.952,-3.162,1.837,-0.423,-0.63,-1.4,-1.165,-0.519,-0.591,-11.161
2024-01-03 09:00:00+00:00,0.0,87.25,4.75,10.2,73.25,57.0,,2314.6,4302.2,3399.6,2002.5,398.7,496.1,4352.5,15.6,154.2,617.3,238.7,1086.9,5333.4,41189.5,5768.2,63900.9,11609.9,93.3,83.2,-1.366,-0.792,-1.601,-3.203,1.318,-0.428,-0.46,-1.4,-1.212,-0.519,-0.718,-10.381
2024-01-03 10:00:00+00:00,0.0,100.0,7.0,10.65,69.25,54.89,,2309.3,4243.1,3371.6,1967.6,398.1,473.9,4351.8,15.7,112.6,181.2,247.3,1083.8,5252.7,41397.7,6040.5,64882.0,12191.1,92.3,83.8,-1.737,-0.906,-1.864,-3.365,1.467,-0.424,-0.306,-1.4,-1.25,-0.519,-0.799,-11.103
2024-01-03 11:00:00+00:00,0.0,100.0,1.25,10.925,67.5,53.89,,2377.4,4262.0,3500.5,1957.4,400.5,466.4,4429.3,15.6,95.9,223.9,257.1,1073.0,4701.8,40919.4,6391.2,63697.3,11684.9,93.1,83.4,-1.766,-0.975,-1.969,-3.37,2.595,-0.409,-0.341,-1.4,-1.526,-0.519,-0.77,-10.45
2024-01-03 12:00:00+00:00,0.0,93.75,18.5,11.1,66.25,54.42,,2272.6,4282.1,3374.6,1955.8,398.9,474.3,4494.3,15.4,99.0,27.9,246.9,1066.4,4391.7,40115.5,4931.9,62288.7,12849.5,90.9,83.1,-1.472,0.313,-1.739,-2.938,3.618,-0.403,-0.836,-1.4,-1.479,-0.519,-0.752,-7.608
2024-01-03 13:00:00+00:00,0.175,93.75,15.0,10.625,70.5,60.86,,2280.3,4379.7,3367.6,1960.0,398.1,433.7,4611.7,16.9,71.3,125.0,238.3,1073.0,3986.3,38815.7,2399.7,61919.9,16718.1,84.7,81.8,-0.702,0.88,-1.339,-2.401,3.716,-0.396,-1.033,-1.182,-1.389,-0.515,-0.742,-5.103
2024-01-03 14:00:00+00:00,0.325,84.25,10.5,9.95,74.0,67.18,,2261.6,4550.1,3965.2,2023.2,398.1,477.6,5058.1,17.6,58.9,1187.6,248.9,1098.4,3604.4,37560.4,280.7,61599.9,20154.3,79.3,77.8,-0.352,0.995,-1.233,-2.47,2.639,-0.402,-1.217,-0.719,-1.312,0.0,-0.71,-4.781
2024-01-03 15:00:00+00:00,0.325,81.0,8.25,9.525,74.5,73.59,,2415.4,4683.4,4573.2,2192.7,398.1,452.2,5162.5,17.9,99.2,3030.3,267.6,1096.0,3691.5,35010.3,3.8,64157.0,25451.4,72.4,73.6,-0.064,0.994,-1.074,-1.299,1.551,-0.438,-1.355,-0.143,-1.279,0.0,-0.377,-3.483
2024-01-03 16:00:00+00:00,0.1,81.0,0.0,9.4,75.75,82.28,,2450.2,4760.8,5112.7,2220.6,408.5,446.7,5181.8,17.9,96.5,4299.2,272.0,1092.8,3441.1,33668.3,3.5,64853.6,27740.6,69.3,70.8,-0.383,0.161,-0.823,0.113,1.765,-0.445,-1.549,0.209,-1.105,0.0,0.027,-2.029
2024-01-03 17:00:00+00:00,0.05,75.0,0.0,9.275,75.0,82.97,,2439.0,4726.8,4913.7,2187.3,409.4,469.9,5147.5,17.9,75.8,4193.5,272.2,1098.7,3299.6,32661.9,6.3,63707.1,27739.3,68.7,70.7,-0.315,-0.919,-0.703,0.513,2.565,-0.427,-0.708,0.071,-1.171,0.0,-0.282,-1.375
2024-01-03 18:00:00+00:00,0.15,100.0,0.0,9.475,74.0,79.03,,2278.6,4580.3,4637.8,2006.9,408.1,484.4,4921.2,17.9,169.0,3966.4,272.5,1117.8,3190.5,31354.7,5.7,60129.4,25578.5,70.1,70.9,-0.634,0.286,-1.238,-0.998,3.467,-0.376,-1.402,-0.271,-1.402,0.0,-0.565,-3.132
2024-01-03 19:00:00+00:00,0.025,100.0,0.0,9.525,72.0,73.23,,2227.7,4419.1,4161.1,1966.8,416.6,498.4,4535.4,18.1,120.3,2058.1,262.4,1100.6,3341.7,31277.8,3.1,56652.8,22030.2,74.0,74.3,-0.622,0.911,-1.038,-1.25,3.485,-0.33,-1.898,-0.792,-1.052,0.0,-0.201,-2.788
2024-01-03 20:00:00+00:00,0.0,96.75,0.0,8.75,77.25,67.41,,2260.8,4322.2,3669.5,1904.3,419.1,476.9,4152.9,18.4,88.7,1557.0,236.4,1069.6,3456.8,29714.5,0.0,54047.1,20875.8,74.7,75.7,-0.567,0.996,-0.546,-1.402,2.807,-0.325,-1.841,-1.31,-0.507,0.0,-0.576,-3.272
2024-01-03 21:00:00+00:00,0.0,100.0,0.0,8.55,77.0,65.0,,2216.2,4241.8,3715.1,1852.7,379.1,509.4,3973.8,19.0,52.8,1488.7,212.6,1132.8,3782.7,29665.8,0.0,50288.4,16839.9,80.6,76.1,-1.184,0.2,-0.63,-2.061,2.229,-0.291,-1.485,-1.4,-0.484,0.0,-0.737,-5.841
2024-01-03 22:00:00+00:00,0.05,100.0,0.0,8.1,81.0,58.12,,2205.6,4101.5,3642.3,1746.8,329.9,655.5,3626.3,19.1,45.1,196.7,197.6,1117.9,3974.5,30053.9,0.0,47358.0,13329.6,86.4,78.8,-1.583,0.395,-0.73,-2.075,2.999,-0.261,-1.149,-1.4,-0.755,-0.005,-0.788,-5.351
2024-01-03 23:00:00+00:00,0.55,96.75,0.0,7.275,84.5,57.3,,2183.7,4049.1,3639.4,1694.0,331.4,443.1,3287.2,18.8,34.9,46.6,175.1,1101.8,4141.0,30449.3,0.0,45343.4,10753.1,91.3,80.2,-1.486,0.146,-0.947,-1.897,3.418,-0.243,-1.764,-1.4,-0.863,-0.519,-0.383,-5.937
2024-01-04 00:00:00+00:00,0.0,96.75,0.0,7.525,79.25,50.46,,2171.5,4028.7,3624.5,1681.4,353.8,441.4,3185.2,18.9,35.3,41.4,175.3,1105.7,4241.5,31436.7,0.0,44615.7,8937.4,95.2,80.8,-1.709,0.275,-0.952,-2.437,2.701,-0.229,-1.66,-1.4,-0.867,-0.519,-0.156,-6.954
